user_id,area,age_group,gender,main_service,service_count,total_satisfaction,ux_satisfaction,content_satisfaction,price_satisfaction,continue_intention,nps_score,cluster
862,1,1,52,17,3,6,6.875,6.333333333333333,7,7,6,4
863,7,2,58,5,1,6,6.0,6.666666666666667,6,7,4,3
864,2,1,34,5,1,6,6.25,5.333333333333333,5,7,7,3
865,3,2,47,5,1,8,6.25,6.666666666666667,7,7,7,1
866,5,1,56,17,4,8,8.25,8.666666666666666,9,8,8,2
867,3,1,38,5,1,8,8.875,8.333333333333334,8,8,8,1
868,6,2,43,17,2,9,8.75,9.333333333333334,10,10,10,0
869,2,1,71,5,1,7,6.625,5.0,8,8,7,1
870,3,2,26,5,1,8,8.0,8.0,8,8,9,0
871,5,1,48,9,2,9,8.625,9.0,9,9,9,2
872,3,1,70,17,1,8,7.625,8.0,8,8,5,4
873,3,1,24,17,2,8,8.5,9.333333333333334,10,9,8,2
874,4,1,57,5,3,9,9.0,8.333333333333334,9,9,9,2
875,3,1,73,5,1,8,6.375,5.333333333333333,5,8,8,1
876,3,1,45,5,1,5,5.0,5.0,5,5,5,3
877,4,2,44,5,2,10,8.25,8.0,10,10,10,0
878,7,2,54,17,2,7,8.0,6.0,8,6,5,4
879,2,2,39,5,1,1,4.875,4.0,8,8,1,3
880,6,2,46,17,2,9,7.625,8.0,6,9,8,0
881,3,1,52,16,2,8,8.875,8.333333333333334,8,8,8,2
882,2,1,45,5,1,8,9.25,8.666666666666666,10,7,5,1
883,3,1,64,5,1,8,7.625,6.666666666666667,7,7,7,1
884,6,1,32,17,3,5,9.0,9.0,9,7,7,1
885,7,2,64,17,3,10,9.375,9.666666666666666,10,10,10,0
886,3,1,59,17,2,8,8.125,8.333333333333334,8,9,8,2
887,3,1,43,9,2,7,6.375,5.666666666666667,6,7,7,1
888,4,1,45,5,1,6,6.5,7.0,6,9,9,1
889,6,2,45,17,1,8,6.875,8.0,8,9,8,0
890,3,1,38,17,3,8,9.5,8.0,9,10,9,2
891,3,1,46,5,1,7,6.875,7.333333333333333,8,8,8,1
892,6,1,59,17,2,7,5.25,5.666666666666667,4,7,5,3
893,7,1,58,5,1,9,8.75,8.0,10,10,10,2
894,7,2,39,22,5,8,10.0,10.0,10,10,8,0
895,3,1,27,20,3,10,5.0,5.333333333333333,5,10,10,1
896,7,2,22,22,2,10,8.5,8.333333333333334,8,9,8,0
897,7,2,72,5,1,8,8.375,7.666666666666667,8,9,6,1
898,4,1,64,5,3,8,7.625,7.0,8,10,8,1
899,6,1,65,20,2,7,6.25,5.666666666666667,6,6,6,3
900,7,2,42,22,2,10,9.5,8.666666666666666,8,10,10,0
901,3,1,49,36,1,9,6.5,7.333333333333333,9,10,8,4
902,5,1,51,5,1,8,6.625,7.666666666666667,8,9,8,1
903,3,1,39,5,23,9,9.125,9.0,9,9,9,2
904,3,1,67,5,1,9,8.5,8.666666666666666,9,9,9,2
905,1,1,38,5,1,6,6.625,7.333333333333333,10,10,8,1
906,6,1,21,5,1,9,7.625,8.333333333333334,8,9,8,1
907,1,1,60,5,2,8,9.375,7.0,8,10,8,1
908,4,2,25,17,2,7,7.125,7.0,7,7,7,1
909,4,1,36,9,2,4,6.125,5.0,4,5,5,3
910,3,2,46,4,2,7,7.0,7.0,7,6,6,1
911,6,2,29,17,1,6,8.625,9.0,5,7,9,1
912,3,1,46,5,1,5,4.625,3.6666666666666665,4,5,5,3
913,8,2,53,5,1,7,6.375,5.333333333333333,6,6,5,3
914,3,1,45,5,1,8,7.125,7.333333333333333,7,8,6,1
915,3,1,33,5,1,5,5.375,1.0,1,5,5,3
916,6,2,45,5,1,8,8.0,9.0,10,10,9,0
917,6,1,29,4,8,6,6.0,5.333333333333333,6,5,5,3
918,2,1,59,5,1,10,9.75,9.333333333333334,7,10,9,2
919,3,2,61,17,1,9,8.375,8.0,8,9,8,0
920,3,2,28,15,1,6,5.375,6.333333333333333,6,6,6,3
921,8,1,37,5,1,10,7.5,8.0,10,10,9,2
922,6,1,59,22,5,8,9.25,8.333333333333334,8,10,8,2
923,3,1,48,17,1,6,7.0,7.666666666666667,3,5,5,3
924,7,1,56,5,3,7,6.5,7.333333333333333,8,7,6,1
925,1,2,55,17,2,6,6.375,6.333333333333333,6,7,6,3
926,1,1,34,9,1,8,8.0,8.0,6,8,7,1
927,8,2,38,5,1,8,7.25,7.333333333333333,7,9,8,1
928,8,1,29,11,4,9,8.125,8.333333333333334,8,8,8,2
929,7,1,67,5,1,8,7.75,7.0,9,10,9,1
930,4,1,54,22,2,8,8.625,8.0,8,10,7,2
931,6,1,37,17,6,7,6.625,7.333333333333333,7,8,5,1
932,6,1,46,5,1,8,7.125,5.666666666666667,5,8,6,1
933,3,1,51,5,1,8,6.75,6.666666666666667,6,7,7,1
934,6,2,48,20,3,8,6.0,7.0,7,10,7,4
935,6,1,60,5,1,6,6.75,5.666666666666667,6,7,7,1
936,6,1,55,9,2,7,7.125,7.0,7,7,7,1
937,3,1,42,22,1,8,7.625,7.333333333333333,8,8,6,4
938,3,2,63,5,1,7,5.875,6.333333333333333,8,7,7,1
939,6,1,54,15,3,7,7.0,6.0,8,8,7,1
940,6,2,52,12,2,10,8.875,7.333333333333333,8,10,8,0
941,2,1,36,5,1,7,6.625,8.0,8,7,7,1
942,3,1,54,20,3,8,7.375,7.666666666666667,5,5,7,4
943,7,1,29,5,1,8,6.25,8.0,9,6,6,1
944,8,2,66,22,1,6,8.375,6.666666666666667,5,7,6,4
945,6,2,24,11,1,10,8.5,6.0,10,9,8,0
946,3,1,68,5,1,8,7.625,8.0,8,8,8,1
947,3,1,53,4,1,7,7.25,7.0,7,6,6,1
948,6,1,37,24,5,10,10.0,10.0,10,10,10,2
949,3,1,54,15,2,8,8.125,8.0,8,9,7,1
950,4,1,57,20,5,8,8.125,10.0,8,10,9,2
951,3,2,25,5,1,8,7.875,7.0,7,8,8,1
952,5,1,44,22,2,8,7.75,7.666666666666667,9,8,8,2
953,2,1,69,5,1,8,6.375,5.333333333333333,5,8,8,1
954,8,2,29,17,1,7,7.375,8.0,8,8,6,1
955,3,1,58,17,3,7,6.5,6.666666666666667,7,7,7,4
956,3,1,26,17,2,10,10.0,10.0,10,10,10,2
957,6,2,67,17,2,6,6.875,5.333333333333333,6,6,5,3
958,5,2,29,17,4,7,7.5,7.0,7,7,7,4
959,3,1,46,22,6,8,6.75,8.0,8,8,7,4
960,5,1,57,17,3,8,8.25,9.333333333333334,7,8,8,2
961,3,2,24,5,1,7,7.0,7.0,7,7,7,1
962,3,1,54,5,2,8,6.875,7.0,7,8,8,1
963,3,1,28,5,1,10,9.75,9.666666666666666,10,10,10,2
964,7,2,33,5,1,6,5.5,5.333333333333333,5,7,7,3
965,5,2,45,17,2,9,9.125,9.333333333333334,6,9,8,0
966,6,2,37,20,35,9,7.875,7.666666666666667,8,10,8,2
967,3,2,44,17,1,7,8.25,6.333333333333333,6,7,7,4
968,3,1,42,5,1,8,7.75,7.666666666666667,7,8,8,1
969,7,1,46,16,1,8,7.875,7.0,9,8,7,1
970,3,2,47,17,2,8,8.375,9.0,8,8,8,0
971,3,1,32,17,4,8,7.875,7.666666666666667,7,9,8,1
972,3,1,52,16,3,9,7.625,8.0,8,6,6,1
973,2,1,29,5,1,10,9.25,10.0,10,10,10,2
974,6,1,48,5,1,7,6.75,7.0,7,8,7,1
975,4,2,41,5,2,8,6.25,6.333333333333333,7,8,8,1
976,6,1,49,5,1,5,5.0,5.0,5,5,5,3
977,5,1,23,15,8,8,6.75,7.666666666666667,8,8,7,1
978,6,2,34,11,1,10,9.0,9.0,8,10,10,0
979,5,2,48,5,1,5,4.5,2.6666666666666665,5,5,4,3
980,5,1,33,4,4,7,7.625,6.333333333333333,7,7,8,1
981,3,1,50,5,1,8,7.75,8.0,6,8,5,1
982,8,1,48,5,1,7,8.375,7.0,7,7,7,1
983,6,2,38,5,2,8,6.25,7.333333333333333,8,7,8,1
984,6,2,24,34,5,8,8.125,6.0,7,8,8,4
985,5,1,43,5,1,8,7.0,6.0,7,8,8,1
986,8,1,36,5,2,8,8.0,7.333333333333333,7,9,8,1
987,3,1,24,5,1,8,8.0,8.0,8,8,8,1
988,6,2,55,5,1,8,6.75,6.333333333333333,6,9,7,1
989,5,2,44,22,1,7,6.875,6.666666666666667,7,6,6,4
990,1,2,45,5,2,10,6.875,5.666666666666667,9,10,9,1
991,3,1,62,17,4,7,7.0,7.333333333333333,7,7,5,4
992,3,1,59,5,1,8,7.625,7.0,8,8,8,1
993,3,1,50,22,2,8,6.125,6.666666666666667,7,6,6,4
994,1,2,25,5,1,7,7.0,6.333333333333333,6,6,6,1
995,3,1,24,5,2,7,6.75,6.0,6,6,7,1
996,8,1,48,9,1,7,7.125,6.333333333333333,7,8,5,1
997,8,1,42,20,3,9,8.75,8.333333333333334,8,9,9,2
998,3,1,47,17,2,9,8.75,8.333333333333334,9,9,9,2
999,2,2,26,5,1,10,10.0,9.333333333333334,10,10,8,0
1000,2,2,42,5,1,7,6.125,5.666666666666667,5,5,1,3
1001,3,2,22,5,1,7,5.375,5.0,5,9,1,3
1002,8,1,50,11,2,8,8.5,8.666666666666666,10,9,8,2
1003,2,2,48,5,2,8,7.0,7.0,8,8,5,1
1004,4,1,36,17,2,9,8.75,9.666666666666666,8,9,9,2
1005,8,2,47,5,1,9,7.25,7.0,7,9,8,1
1006,3,2,27,5,1,8,7.125,8.666666666666666,5,8,8,1
1007,1,2,42,17,1,8,9.125,10.0,10,10,8,0
1008,6,2,30,17,4,8,6.125,8.0,7,9,8,1
1009,6,2,18,5,1,10,7.75,8.0,8,10,10,0
1010,6,1,22,5,1,8,7.875,7.0,8,7,8,1
1011,5,1,59,9,2,9,7.5,7.666666666666667,9,9,9,2
1012,8,1,46,5,3,9,8.25,8.333333333333334,8,9,9,2
1013,2,1,44,17,4,10,9.25,10.0,8,10,10,2
1014,1,1,62,17,2,6,7.625,5.333333333333333,5,5,5,3
1015,6,1,67,5,1,8,7.75,7.666666666666667,8,8,9,1
1016,6,1,38,9,2,10,9.125,8.0,10,10,9,2
1017,7,1,50,17,1,5,5.0,5.0,5,5,5,3
1018,5,1,31,5,1,9,7.125,6.666666666666667,7,8,8,1
1019,4,1,57,5,1,7,6.0,6.0,6,7,7,1
1020,6,2,47,17,1,6,7.375,7.0,8,5,6,4
1021,3,1,75,23,2,8,8.25,8.666666666666666,7,8,5,4
1022,7,1,58,11,3,8,6.625,6.333333333333333,7,8,7,1
1023,5,2,26,15,1,9,5.5,5.0,5,10,9,1
1024,3,1,29,5,1,10,7.5,8.0,7,7,9,1
1025,3,1,47,5,1,9,7.0,8.666666666666666,9,8,7,1
1026,6,2,43,5,1,7,7.75,8.333333333333334,8,8,7,1
1027,7,1,25,5,3,8,7.875,8.0,9,9,9,2
1028,6,2,30,5,1,9,7.625,8.0,8,9,8,0
1029,3,1,29,5,3,5,5.0,5.0,5,5,5,3
1030,7,2,25,20,4,8,6.125,6.333333333333333,6,7,7,4
1031,1,2,28,5,1,9,9.375,10.0,9,10,10,0
1032,3,2,53,22,3,10,10.0,10.0,10,10,10,0
1033,3,1,45,5,1,8,7.25,4.0,6,7,5,1
1034,3,2,24,20,4,8,7.25,7.666666666666667,7,5,7,4
1035,3,1,52,5,2,6,5.75,5.333333333333333,7,6,5,3
1036,6,1,24,5,2,10,10.0,10.0,10,10,10,2
1037,5,2,61,9,2,8,7.25,7.666666666666667,6,6,5,1
1038,3,2,27,5,10,10,9.25,9.0,9,9,9,0
1039,6,2,40,5,2,10,9.375,9.666666666666666,9,10,10,0
1040,3,2,27,5,1,7,6.625,7.333333333333333,7,7,6,1
1041,7,1,37,5,1,9,7.5,5.666666666666667,9,9,9,1
1042,3,2,38,17,3,9,7.875,8.666666666666666,10,9,9,0
1043,6,2,57,5,1,8,6.5,6.333333333333333,9,5,8,1
1044,7,2,41,20,1,8,8.375,7.0,7,10,9,0
1045,1,2,47,17,1,9,8.875,9.333333333333334,9,10,10,0
1046,2,2,75,5,1,7,5.5,5.666666666666667,6,6,6,3
1047,6,1,50,5,1,3,3.125,2.0,2,2,2,3
1048,5,1,57,5,1,9,8.625,9.0,10,10,9,2
1049,8,1,49,5,1,9,7.375,7.333333333333333,9,8,7,1
1050,5,2,28,17,2,8,7.125,7.0,7,7,8,1
1051,4,2,61,5,5,8,8.0,8.0,8,8,8,1
1052,8,1,28,9,4,10,7.875,8.0,8,10,10,2
1053,6,2,36,17,1,5,5.25,4.333333333333333,5,5,5,3
1054,3,2,29,5,2,9,10.0,10.0,10,9,9,0
1055,3,1,51,5,1,9,8.875,7.0,8,9,9,1
1056,8,1,51,22,2,7,7.25,8.333333333333334,7,6,5,4
1057,6,2,37,9,4,6,9.0,8.333333333333334,5,10,6,1
1058,3,1,43,5,2,8,8.125,7.333333333333333,9,9,9,1
1059,2,1,46,20,3,7,6.375,5.666666666666667,7,6,6,3
1060,6,2,22,17,2,8,8.0,8.0,8,9,9,0
1061,2,1,53,5,5,10,10.0,10.0,10,10,10,2
1062,6,1,48,5,1,8,8.875,9.333333333333334,10,8,9,2
1063,3,2,61,5,2,8,7.875,6.333333333333333,7,9,8,1
1064,7,1,44,5,1,6,6.125,5.0,5,7,7,3
1065,4,1,25,11,1,8,7.75,8.0,8,9,7,1
1066,8,1,30,11,1,10,8.125,8.666666666666666,10,10,10,2
1067,5,1,51,5,1,9,7.625,7.333333333333333,10,10,8,2
1068,3,1,54,5,1,9,8.5,9.333333333333334,10,9,9,2
1069,4,1,53,20,2,9,8.875,8.0,10,9,8,2
1070,6,2,24,5,1,9,8.25,9.0,10,10,10,0
1071,6,1,48,5,2,10,7.0,6.0,7,10,10,1
1072,6,2,41,17,2,9,8.0,8.666666666666666,8,9,9,0
1073,5,1,29,17,2,7,6.125,5.0,6,7,6,3
1074,3,1,64,5,1,8,7.375,7.333333333333333,7,7,7,1
1075,4,1,29,5,1,8,8.0,8.0,8,10,8,1
1076,4,1,38,5,2,8,8.0,8.333333333333334,8,8,8,1
1077,3,1,40,5,5,8,7.875,8.0,8,8,8,1
1078,3,2,25,5,1,8,5.625,6.0,6,8,8,1
1079,3,2,40,20,2,8,8.125,8.0,7,10,9,0
1080,3,1,29,17,2,9,9.625,10.0,8,10,10,2
1081,2,1,48,5,1,7,7.375,6.666666666666667,7,7,6,1
1082,8,1,68,5,2,6,5.875,5.333333333333333,6,6,6,3
1083,6,1,24,5,2,10,10.0,10.0,10,10,10,2
1084,3,2,24,5,1,9,7.625,5.333333333333333,5,9,8,1
1085,3,1,26,5,5,9,8.375,8.666666666666666,10,9,9,2
1086,3,1,23,22,1,8,7.0,8.333333333333334,8,8,7,4
1087,2,1,53,15,1,9,8.75,8.333333333333334,8,9,8,2
1088,3,2,22,20,1,8,8.25,8.0,8,9,8,0
1089,5,1,50,22,1,7,8.0,7.666666666666667,8,9,8,4
1090,6,2,26,15,2,8,6.375,4.333333333333333,6,7,6,3
1091,7,1,61,5,1,10,8.875,6.666666666666667,10,10,10,2
1092,2,1,43,5,16,8,7.875,8.0,8,8,8,2
1093,2,1,44,5,1,8,8.0,6.666666666666667,7,8,8,1
1094,5,1,28,11,2,7,6.375,7.666666666666667,8,10,5,1
1095,3,2,22,17,2,9,8.625,8.666666666666666,9,10,9,0
1096,3,2,39,12,1,6,4.625,5.333333333333333,6,6,5,3
1097,1,1,57,5,1,7,4.75,5.0,7,5,7,3
1098,6,2,43,5,1,8,8.5,7.333333333333333,9,8,8,1
1099,4,1,65,5,1,8,6.75,7.0,7,8,7,1
1100,3,2,48,11,2,9,8.0,5.666666666666667,10,7,9,1
1101,6,1,47,5,1,7,5.25,7.0,7,8,7,1
1102,1,1,65,17,2,7,6.375,6.666666666666667,7,8,7,4
1103,3,2,40,15,2,9,6.375,6.666666666666667,7,9,8,1
1104,5,2,35,5,1,7,6.875,7.0,7,4,6,1
1105,8,1,40,17,1,9,7.625,7.333333333333333,5,8,7,1
1106,3,1,60,5,1,6,3.875,1.3333333333333333,1,2,3,3
1107,6,1,74,24,3,10,8.875,9.0,10,10,10,2
1108,3,2,57,17,2,7,6.875,6.333333333333333,5,8,6,4
1109,3,1,21,22,2,8,6.875,7.333333333333333,7,7,6,4
1110,8,1,51,5,1,8,5.0,5.0,6,6,7,1
1111,7,2,53,17,2,10,9.375,9.0,10,10,8,0
1112,6,1,51,22,1,7,6.875,7.666666666666667,8,7,6,4
1113,6,2,37,5,2,10,7.5,9.666666666666666,9,10,8,0
1114,6,2,26,22,2,6,4.625,4.0,7,6,5,3
1115,6,2,39,22,1,7,7.25,7.0,6,6,6,4
1116,3,1,18,15,4,10,9.75,10.0,9,9,10,2
1117,3,1,64,5,1,8,6.5,6.666666666666667,7,8,7,1
1118,3,1,51,17,1,9,9.125,9.0,9,9,9,2
1119,5,2,28,5,1,8,7.375,7.333333333333333,8,9,8,1
1120,5,1,44,5,1,10,9.5,10.0,10,10,10,2
1121,6,2,43,17,1,8,7.25,6.666666666666667,7,3,8,4
1122,3,1,31,17,3,8,7.875,8.0,8,10,8,2
1123,3,1,44,17,6,10,9.125,9.333333333333334,10,10,10,2
1124,3,1,45,5,1,8,8.0,8.333333333333334,9,8,8,1
1125,3,1,69,5,1,8,7.25,8.333333333333334,10,8,7,1
1126,6,1,47,9,1,6,5.75,5.0,6,8,5,3
1127,3,1,58,5,1,7,7.5,7.0,7,7,7,1
1128,2,2,35,11,2,5,5.0,5.0,5,5,5,3
1129,7,1,42,5,1,8,7.125,7.0,8,9,10,1
1130,3,2,26,22,2,8,7.625,8.333333333333334,9,5,8,0
1131,6,1,45,5,1,9,6.625,8.0,10,10,10,2
1132,5,2,52,17,2,9,8.25,9.333333333333334,10,10,9,0
1133,5,1,34,5,2,7,6.875,7.333333333333333,7,8,7,1
1134,2,1,52,5,1,9,7.25,7.333333333333333,7,9,9,1
1135,3,2,56,17,2,8,7.375,6.666666666666667,7,8,7,4
1136,5,2,29,17,3,7,7.25,7.666666666666667,6,7,7,4
1137,5,1,26,5,2,6,6.875,6.666666666666667,8,8,8,1
1138,3,1,34,11,1,6,6.0,6.0,6,6,6,3
1139,1,2,29,5,1,10,9.0,8.333333333333334,10,10,9,0
1140,3,2,29,5,1,8,6.5,4.666666666666667,8,8,8,1
1141,3,2,28,5,1,8,7.375,8.333333333333334,7,10,9,0
1142,3,1,25,5,2,8,6.75,7.333333333333333,9,7,7,1
1143,3,1,61,5,1,7,6.75,6.666666666666667,7,7,7,1
1144,7,1,35,5,1,10,6.75,6.0,6,8,8,1
1145,2,1,44,5,3,9,8.25,9.666666666666666,10,9,9,2
1146,5,1,52,20,1,7,7.125,6.666666666666667,7,7,7,4
1147,2,2,59,5,2,9,9.0,9.0,9,9,9,0
1148,3,1,53,36,2,7,6.75,6.0,6,6,7,4
1149,1,2,52,20,1,8,7.75,8.0,8,6,7,4
1150,7,2,36,5,1,7,5.75,6.333333333333333,9,10,9,1
1151,3,1,47,5,1,9,8.625,7.666666666666667,9,8,8,1
1152,6,1,43,5,2,8,8.5,7.0,10,10,8,2
1153,8,2,49,17,2,9,10.0,10.0,8,10,10,0
1154,7,2,27,17,1,8,7.75,6.333333333333333,7,8,7,1
1155,3,1,69,36,1,9,8.125,10.0,10,10,9,2
1156,7,2,32,5,1,8,8.0,7.333333333333333,8,8,8,1
1157,7,1,52,17,1,9,8.0,7.666666666666667,8,9,9,2
1158,3,1,31,17,5,10,9.875,10.0,10,10,10,2
1159,4,1,57,5,2,9,7.25,8.333333333333334,7,8,9,1
1160,6,2,31,5,1,9,8.75,8.333333333333334,9,9,9,0
1161,6,1,45,5,1,7,6.5,7.333333333333333,6,3,3,3
1162,7,1,55,22,2,8,7.625,7.666666666666667,7,7,8,4
1163,3,1,54,5,3,7,6.25,6.0,7,6,3,3
1164,3,2,40,20,3,10,4.75,8.666666666666666,9,10,10,0
1165,3,1,46,17,1,9,9.5,9.333333333333334,9,9,9,2
1166,3,2,31,17,3,8,8.125,8.333333333333334,8,8,8,0
1167,2,1,58,5,1,5,5.0,5.0,5,5,5,3
1168,3,2,59,5,2,8,4.625,4.666666666666667,5,7,5,3
1169,8,1,42,17,3,8,8.125,5.0,6,8,8,1
1170,5,1,42,5,2,10,10.0,10.0,10,10,10,2
1171,3,1,59,5,1,9,6.25,8.333333333333334,6,8,8,1
1172,2,1,64,17,1,8,8.625,8.0,9,8,7,2
1173,2,1,48,5,2,8,7.375,9.333333333333334,10,9,8,2
1174,3,1,46,15,22,8,6.125,8.666666666666666,5,9,9,2
1175,6,1,45,36,1,4,5.75,7.0,8,7,3,3
1176,5,2,23,5,1,9,8.5,8.0,9,10,9,0
1177,6,1,71,17,2,9,8.125,7.666666666666667,8,9,9,2
1178,6,1,29,5,1,7,5.625,7.0,7,10,8,1
1179,3,1,66,5,1,7,6.25,6.333333333333333,6,7,7,1
1180,1,2,51,11,1,5,5.0,5.0,5,5,5,3
1181,6,1,65,5,1,8,8.0,8.0,8,9,8,1
1182,6,2,59,17,1,8,7.875,9.0,8,10,8,0
1183,6,1,52,5,1,8,6.375,4.333333333333333,7,8,7,1
1184,3,2,22,5,1,8,6.75,8.333333333333334,8,8,7,1
1185,8,1,50,17,1,8,7.0,6.666666666666667,7,6,7,4
1186,3,1,52,5,2,5,5.5,4.666666666666667,4,6,4,3
1187,2,1,57,5,1,9,7.75,8.0,10,10,10,2
1188,1,1,60,22,2,8,7.25,7.666666666666667,8,6,5,4
1189,3,1,63,5,1,7,8.25,6.333333333333333,7,8,8,1
1190,3,1,24,5,2,9,7.5,7.333333333333333,8,10,9,1
1191,8,1,46,5,2,10,9.25,8.0,9,9,9,2
1192,8,2,20,5,2,10,8.75,9.666666666666666,10,10,10,0
1193,6,1,54,34,2,8,8.125,7.333333333333333,7,9,7,4
1194,6,2,21,17,1,9,8.0,8.0,8,9,9,0
1195,5,1,47,5,1,9,7.0,8.0,10,9,8,1
1196,3,1,45,17,4,8,8.0,8.333333333333334,8,8,8,2
1197,5,2,67,22,2,3,6.875,3.3333333333333335,7,1,5,3
1198,6,2,47,20,2,8,6.625,6.333333333333333,7,9,6,4
1199,3,2,29,5,1,8,7.25,7.333333333333333,7,8,8,1
1200,3,2,20,5,1,8,8.5,7.333333333333333,8,6,7,1
1201,6,1,39,17,2,8,8.5,7.333333333333333,10,10,8,2
1202,6,2,36,11,1,8,7.0,6.666666666666667,7,7,7,1
1203,3,1,56,5,3,9,8.5,8.666666666666666,9,9,9,2
1204,3,1,26,5,2,6,6.0,6.0,6,6,6,3
1205,3,1,28,5,1,7,7.625,8.0,9,8,8,1
1206,3,2,27,5,1,8,8.25,6.666666666666667,7,8,9,1
1207,7,2,41,17,5,9,9.625,8.0,7,10,7,0
1208,3,2,22,5,1,7,6.875,7.0,7,6,8,1
1209,3,1,60,22,3,8,7.625,8.666666666666666,9,9,9,2
1210,4,2,24,5,1,9,6.625,7.333333333333333,8,9,9,0
1211,7,1,50,11,2,8,6.625,6.333333333333333,9,9,8,1
1212,6,1,51,5,2,8,7.25,8.0,8,8,8,1
1213,1,2,24,4,5,9,8.0,7.333333333333333,8,9,8,0
1214,7,1,31,11,2,8,7.25,7.666666666666667,8,8,8,1
1215,3,1,28,5,1,10,6.625,7.666666666666667,8,8,8,1
1216,5,2,27,5,1,9,10.0,10.0,9,9,9,0
1217,5,1,41,5,2,9,9.125,9.333333333333334,9,9,9,2
1218,3,2,42,5,2,10,9.25,7.333333333333333,5,10,8,0
1219,5,1,56,5,1,10,10.0,10.0,10,10,10,2
1220,6,2,22,22,3,10,6.5,7.666666666666667,7,6,7,4
1221,6,1,26,17,2,7,7.0,2.0,4,5,10,3
1222,3,2,54,5,3,8,8.25,7.333333333333333,9,8,8,1
1223,8,2,56,5,1,7,6.5,5.666666666666667,7,8,6,1
1224,8,2,40,17,3,10,6.875,8.333333333333334,8,9,8,0
1225,3,2,29,17,2,10,8.5,8.666666666666666,8,9,9,0
1226,3,2,78,5,1,8,8.25,7.333333333333333,8,9,8,1
1227,3,2,27,5,1,7,6.75,6.666666666666667,7,8,7,1
1228,3,1,22,17,2,9,8.25,6.0,7,8,8,1
1229,5,1,44,17,3,8,9.25,9.666666666666666,10,10,10,2
1230,3,2,40,11,1,9,9.0,9.333333333333334,9,10,10,0
1231,5,2,25,20,1,8,7.75,8.333333333333334,7,10,7,0
1232,3,2,48,4,1,8,6.125,5.0,5,5,5,3
1233,7,2,65,17,4,10,10.0,10.0,10,10,10,0
1234,5,2,45,5,1,8,7.25,7.333333333333333,8,9,8,1
1235,3,1,47,5,1,8,7.25,5.666666666666667,7,5,6,1
1236,5,1,49,17,4,8,7.125,7.666666666666667,7,4,7,4
1237,3,2,39,5,11,9,8.625,8.0,10,10,8,2
1238,3,2,48,22,1,10,8.75,10.0,10,8,7,0
1239,3,1,28,17,1,6,5.875,4.666666666666667,5,6,5,3
1240,6,1,50,17,2,7,6.375,7.333333333333333,7,6,7,4
1241,6,2,27,17,3,9,8.125,9.0,9,8,9,0
1242,3,2,27,5,1,7,5.5,5.666666666666667,7,7,6,1
1243,6,2,25,5,1,10,9.625,9.333333333333334,9,10,9,0
1244,3,2,58,17,2,7,6.5,7.0,7,7,7,4
1245,8,2,41,20,1,8,7.5,6.666666666666667,9,8,7,4
1246,8,2,52,5,1,6,6.875,6.333333333333333,8,8,8,1
1247,8,1,34,5,5,8,8.0,8.0,8,8,8,1
1248,3,2,25,17,1,6,6.125,6.333333333333333,6,5,5,3
1249,2,2,50,17,2,9,7.75,7.666666666666667,8,8,8,0
1250,3,1,34,6,3,10,8.875,8.666666666666666,9,10,10,2
1251,6,1,27,9,2,6,5.0,5.0,5,6,5,3
1252,5,1,25,17,1,8,7.75,8.0,8,8,8,1
1253,6,1,22,5,2,8,7.5,7.0,8,10,9,1
1254,3,2,32,5,1,9,8.0,7.0,10,9,8,0
1255,3,1,24,5,1,10,8.0,9.0,8,8,7,1
1256,8,2,23,17,4,8,7.5,8.0,7,7,7,4
1257,2,2,36,20,2,8,8.625,9.666666666666666,10,10,8,0
1258,3,1,54,17,2,7,6.875,7.0,7,7,7,4
1259,6,1,53,5,1,9,7.5,7.0,10,10,8,2
1260,3,1,53,5,1,10,7.0,8.333333333333334,10,10,10,2
1261,6,2,42,5,1,7,6.875,6.666666666666667,9,10,8,1
1262,5,1,71,17,3,10,9.25,9.666666666666666,10,10,10,2
1263,8,2,42,5,2,9,7.375,7.666666666666667,8,9,8,1
1264,3,1,42,22,35,10,10.0,10.0,10,10,10,2
1265,6,1,25,11,1,7,6.375,6.333333333333333,8,7,7,1
1266,3,1,47,22,2,7,5.875,7.333333333333333,7,6,6,4
1267,2,1,47,17,1,10,10.0,10.0,10,7,7,2
1268,3,2,47,20,2,6,5.875,6.666666666666667,6,6,6,3
1269,3,2,24,11,1,7,7.0,7.0,7,7,7,1
1270,3,1,45,34,5,9,8.75,9.333333333333334,10,10,10,2
1271,5,2,46,5,1,5,7.125,4.666666666666667,6,7,7,3
1272,2,1,43,17,2,10,10.0,10.0,10,10,10,2
1273,4,1,58,5,2,8,6.875,5.666666666666667,7,10,8,1
1274,7,1,62,5,1,7,7.0,7.0,7,7,7,1
1275,3,1,47,5,2,7,7.375,7.0,7,7,7,1
1276,3,2,44,9,5,9,6.25,7.666666666666667,6,9,7,1
1277,3,2,37,5,1,8,7.375,8.0,8,7,8,1
1278,3,1,61,17,1,8,7.5,7.333333333333333,5,8,6,4
1279,3,1,46,22,2,9,9.375,10.0,7,9,8,2
1280,3,2,35,5,4,10,9.875,9.666666666666666,10,10,10,0
1281,5,1,24,5,2,8,7.375,7.0,9,6,8,1
1282,6,2,79,5,1,7,6.375,6.333333333333333,6,7,7,1
1283,1,2,63,15,2,10,9.625,8.666666666666666,10,10,9,0
